SMILES,LogS,Mol,MW
NC(=O)COc1ncnc2ccccc12,-3.6280438988826162,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2880>,203.20100000000002
O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1,-3.7465052990009813,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D28F0>,259.39300000000003
CN(C)CCN(Cc1ccccc1)Cc1ccccc1O,-3.8313057471989875,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2960>,284.403
Cc1n[nH]c(C)c1CCC(=O)N1CCOCC1,-3.9674026886312035,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D29D0>,237.30299999999994
CN(CCOCCOc1ccccc1-c1ccccc1)Cc1ccccc1.O=C(O)C(=O)O,-4.192877472223255,<rdkit.Chem.rdchem.Mol object at 0x00000285F1446650>,451.51900000000023
Cn1nccc1CC1CCN(C2CCCC2)CC1,-3.9757373785154715,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2AB0>,247.3859999999999
C=C(C)COc1cccc(C(=O)NCc2nncn2C2CCCCC2)c1,-4.119969079712527,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2B20>,354.4540000000002
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1,-4.3024184304422946,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2B90>,552.9650000000003
CC(=O)Nc1cnn(CC2CCN(C)CC2)c1,-4.00243077822498,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2C00>,236.31899999999996
Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12,-4.065319752716804,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2C70>,516.0630000000002
CC(=O)Nc1cccc(CN2CCCN(C(C)=O)c3ccccc32)c1,-4.056589628380671,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2CE0>,337.423
Cc1ccccc1C(=O)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,-3.8769166588947845,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2D50>,369.45000000000005
Cc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1,-3.875877453438941,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2DC0>,266.29999999999995
Cc1cccnc1NC(=O)Cc1coc2c(C)c(C)ccc12,-3.5956074828506654,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2E30>,294.354
Cn1cc(CN2CCN(c3ccccc3O)CC2)c(-c2ccncc2)n1,-4.022493749021701,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2EA0>,349.4380000000001
Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,-3.686393634359461,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2F10>,272.348
CS(=O)(=O)Cc1ccn(-c2ccccc2)n1,-3.8656004979919505,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2F80>,236.29600000000005
CC1=NN(c2ccc(F)cc2)C(=O)/C1=C(/C)Nc1ccc(S(N)(=O)=O)cc1,-4.136446720317193,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D2FF0>,388.4240000000001
CN1CCC(OC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,-3.5402517016079007,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3060>,303.1890000000001
CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1,-4.004907390486014,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D30D0>,354.4830000000001
COc1ccc(-c2nc3cc(C)ccc3cc2CN(C)Cc2nccn2C)cc1,-4.33163466159317,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3140>,386.49900000000014
Cc1ccc2c(c1)cc(CNCCc1ccccc1)c1nnnn12,-4.104879170233971,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D31B0>,317.396
O=C(CCn1cncn1)N(CC#Cc1ccccc1)C1CCCC1,-4.157001445639246,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3220>,322.41200000000015
C[C@@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,-4.364348304369747,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3290>,490.5510000000003
CC(=O)Nc1ccnn1C1CCN(Cc2ccccc2C#Cc2ccccc2)CC1,-4.1881467148258045,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3300>,398.51000000000016
Cc1nnc(-c2ccccc2-c2ccc(O)cc2)s1,-3.728936001884715,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3370>,268.341
CCc1cnc(NCc2ccc(CN3CCCC3)cc2)nc1,-3.9694774526653083,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D33E0>,296.41799999999995
CCCNC(=O)c1c(C)nn(-c2ccccc2)c1C,-3.9227983707057974,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3450>,257.337
CN1CCN(C(=O)c2cc(Br)cnc2Cl)c2cnccc21,-3.8031873855518294,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D34C0>,367.63400000000007
Cc1nc(COc2ccc(F)cc2)sc1C(=O)N1CCC(C)CC1,-3.866536688241454,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3530>,348.44300000000015
CN(C)c1cc(CNC(=O)C2CCOCC2)ccn1,-3.805621264403286,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D35A0>,263.34099999999995
O=C(NCCN1CCC(O)(c2cccc(F)c2)CC1)c1cccc(F)c1,-3.828435820418811,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3610>,360.4040000000001
COC(=O)c1cc(F)c(C)c(NC(=O)CCCc2ccccn2)c1,-3.8855176868292007,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3680>,330.359
COc1ccc(C)cc1-n1ccc(C(=O)Nc2c3c(nn2C)CCC3)n1,-4.024676031961284,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D36F0>,351.41000000000014
CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,-5.468541973495986,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3760>,573.557
NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1,-3.7427924937184063,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D37D0>,427.4800000000002
CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccc(C(C)C)cc2)CC1,-5.202052169071048,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3840>,429.9480000000003
O[C@@H]1C[C@@H](c2nc(-c3cccnc3)no2)N(CCCc2ccccc2)C1,-3.885626520987692,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D38B0>,350.42200000000014
Cn1nc(C2CC2)c2[nH]c(-c3cccc(CN4CCOCC4)c3)nc21,-3.8341013687186054,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3920>,337.4270000000001
COC(=O)[C@@H]1Cc2ncn(Cc3ccccc3)c2CN1C(C)=O,-3.9881835287351044,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3990>,313.3570000000001
Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,-4.40378860871076,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3A00>,347.39700000000005
COc1ccc(OC)c(S(=O)(=O)Nc2cccc(CCc3ccccn3)c2)c1,-4.000855297213407,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3A70>,398.48400000000015
O=C(O)c1cccc(N2CCC(Oc3ccc(Cl)cc3)CC2)n1,-3.869436656659138,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3AE0>,332.7870000000001
c1ccc(C(c2ccccc2)c2noc(Cn3cnc(C4CC4)n3)n2)cc1,-4.1333846192222525,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3B50>,357.4170000000001
Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1,-3.710229672872612,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3BC0>,292.383
COC(=O)Nc1ccc(Oc2nc3ccccc3o2)cc1,-4.107379583255088,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3C30>,284.271
CC1(C)CN(C(=O)c2cncc(Br)c2)CCO1,-3.555374421100674,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3CA0>,299.16800000000006
CN1CCc2nc(NC(=O)c3ccc(Cl)s3)sc2C1,-3.8082815540235084,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3D10>,313.8350000000001
O=C(Nn1cnc2ccccc21)c1c2c(nc3ccccc13)CCC2,-3.763093515794127,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3D80>,328.3750000000001
Cc1cccc(N(C)C(=O)COC2CCCC2)n1,-3.6196302210357745,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3DF0>,248.32599999999994
Cc1cc(C(=O)Nc2cccc(-c3cnco3)c2)c2c(C)nn(C)c2n1,-4.599788066423269,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3E60>,347.3780000000001
CCN(CC)CCCNc1ncc(-c2cc(C)no2)c(-c2ccco2)n1,-3.707224531926603,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3ED0>,355.4420000000001
Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,-4.261557337092114,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D3F40>,337.8540000000001
OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,-4.387518427632704,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C040>,334.37899999999996
Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,-5.086010637238899,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C0B0>,313.288
Cc1oc(C)c(C(=O)NCC#Cc2ccccc2)c1C,-3.745622293249008,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C120>,267.328
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)CCc2ccccc2)CC1,-3.8485846150070615,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C190>,435.5930000000003
Cc1cc(NCc2ccnc(N3CCCC3)c2)c2ccccc2n1,-3.9955547325969007,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C200>,318.424
Cc1ccc(C)c(OCC(=O)N2CCC(C(=O)Nc3ccccc3)CC2)c1,-5.0363978613713245,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C270>,366.4610000000001
Cc1nccc(-c2cccc(NCC(=O)N3CCCCCCC3)c2)n1,-3.784113813318548,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C2E0>,338.4550000000001
Cc1ccc(-c2cnc(N)cn2)c2cccnc12,-3.8704502270699486,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C350>,236.27800000000002
COc1ccc(CNC(=O)c2nnn(-c3ccc(OC)cc3)c2N)cc1,-4.486038615345156,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C3C0>,353.3820000000001
O=C(NC1CCCCC1)C1CCN(c2ccncc2Cl)CC1,-4.1652335311950335,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C430>,321.8520000000001
c1ccc(C2(c3ccccc3)CCCN(Cc3nnc(C4CC4)o3)C2)cc1,-4.004704524105916,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C4A0>,359.4730000000001
Cc1nn(C)c2ncnc(N(C)Cc3cccc(Cl)c3)c12,-4.127895586309322,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C510>,301.781
CN(C)C1CN(c2nc(-c3cnccn3)nc3sc4c(c23)CCCC4)C1,-3.995982538050213,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C580>,366.4940000000003
CC(C)c1nc(CCn2ccnc2-c2ccoc2)cs1,-3.9923427600383388,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C5F0>,287.38800000000003
Cc1cc2occ(CC(=O)NC3CCN(C)CC3)c2cc1C(C)C,-3.9796663336581575,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C660>,328.4560000000001
CCOC1CCN(C(=O)Cn2c(=O)[nH]c3ccccc32)CC1,-3.806824674876922,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C6D0>,303.36200000000014
Nc1ccccc1OCCn1ccnc1,-3.9160267983835997,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C740>,203.245
CCCCCCNc1ncnc2[nH]ccc12,-4.070015983391285,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C7B0>,218.30400000000003
Cc1cc2cc(C(=O)N(Cc3ccc4c(c3)OCO4)C3CC3)ccc2o1,-4.4736374016876645,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C820>,349.3860000000001
CCOc1ccccc1C(=O)N1CCC(c2nc(-c3ccc(OC)cc3)c(C(N)=O)[nH]2)CC1,-3.9852667373209587,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C890>,448.5230000000002
O=C1N[C@@H]2CCN(C(=O)c3ccc(-c4ccccc4)cc3)[C@@H]2C(=O)N1c1ccc(F)cc1,-4.134603064356768,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C900>,429.45100000000014
CC(C)(C)C(=O)N1CCC(CN2CCCC[C@@H]2CO)CC1,-3.7721210535387915,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C970>,296.45500000000004
COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1,-4.0854634211953185,<rdkit.Chem.rdchem.Mol object at 0x00000285F142C9E0>,410.9010000000003
CCN1CCc2ncnc(N3CCNc4ccccc4C3)c2C1,-3.773956593041985,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CA50>,309.41700000000014
Cn1cc(NC(=O)c2cn(Cc3ccccc3)nn2)cn1,-4.082062934916607,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CAC0>,282.307
CCc1noc(-c2ccc(CCN)cc2)n1,-3.692762176082101,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CB30>,217.27199999999996
O=C(O)CCC(=O)Nc1ccccc1-c1nc2ccccc2[nH]c1=O,-3.7448727125025423,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CBA0>,337.3350000000001
O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1,-3.754296930509643,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CC10>,270.33599999999996
Cc1cc(C)n(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n1,-5.308165241576533,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CC80>,327.33400000000006
O=C(CN1CCc2ccccc21)N1CCNC1=O,-3.9503329847098376,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CCF0>,245.28199999999998
O=C(O)c1c2ccccc2nn1Cc1ccccc1,-3.8316782108077643,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CD60>,252.273
Cc1nc2cc(-c3nccn3C)nn2c(NCc2cccnc2)c1C,-3.776953184867112,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CDD0>,333.39900000000006
COc1cc(OC)c(OC)cc1CNc1ccc(N2CCOCC2)c(C(=O)O)c1,-4.13902848233589,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CE40>,402.4470000000003
CCOc1ccc(C(=O)Nc2cc(C(=O)OC)ccc2N2CCN(C(C)=O)CC2)cc1,-5.246867211122002,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CEB0>,425.48500000000024
Cc1cccc(NCCc2cn3c(n2)CCCC3)n1,-3.9174767101864907,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CF20>,256.35299999999995
COc1cccc(-c2ccc(C(=O)N(C)Cc3c(C)nn(C(C)C)c3C)o2)c1,-3.9094617751534555,<rdkit.Chem.rdchem.Mol object at 0x00000285F142CF90>,381.47600000000006
Cc1cc(N(C)C)nc(-n2ccnc2)n1,-3.8533359685106308,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D000>,203.24900000000002
CCCC(=O)NCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,-3.7962488669654295,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D070>,320.3970000000001
COc1cc2c(cc1NC(C)=O)oc1ccccc12,-3.870446439289126,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D0E0>,255.273
Cn1cncc1-c1ncccc1C(=O)N1CCCC1,-3.6749248552104334,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D150>,256.30899999999997
Cc1noc(C(C)C)c1C(=O)Nc1ccccn1,-3.6242206607098377,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D1C0>,245.282
Cn1ncnc1COc1nn2c(-c3c(F)cccc3F)nnc2cc1C1CCC1,-3.981796094371132,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D230>,397.3890000000002
CNC(=O)CCc1nc(-c2ccccn2)no1,-3.6630814618607803,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D2A0>,232.24300000000002
O=C(CN1CCCc2ccc(F)cc21)N1CCNC1=O,-3.7883867484211184,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D310>,277.29900000000004
Cc1cc(N(C)C)nc(-n2cnc(C#N)n2)n1,-3.993693951061925,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D380>,229.247
N#CC1(CN2CCc3cc(-c4ccccc4)oc3C2)CC1,-3.963730102803032,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D3F0>,278.3550000000001
CCOC(=S)SCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,-5.285438587568052,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D460>,420.6250000000003
Nc1nc(N)c2c(Cl)c(Br)ccc2n1,-4.045879061583537,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D4D0>,273.521
c1ccc(Cc2n[nH]c(CSc3ccccc3)n2)cc1,-4.223215283035952,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D540>,281.384
Cc1cc(-c2ccc(N)nc2)cc(C2CCN(C(=O)CCCc3ccc(F)c(C)c3)CC2)n1,-4.723547097368923,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D5B0>,446.5700000000003
Cc1ccc(-c2ccc(=O)n(Cc3ccncc3)n2)cc1,-3.8135825546751763,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D620>,277.327
Cc1ccnc(Oc2cc(N)ccc2C)c1,-3.782690770880236,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D690>,214.268
CCOC(=O)c1cc2ccccc2n1CC(=O)c1ccc(F)cc1,-4.695432288436676,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D700>,325.339
Cn1cc(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)ccc1=O,-3.9133042968356664,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D770>,434.41800000000023
CC(C)c1ccc2c(c1)[C@H](NC(=O)Cn1ccnn1)CCC2,-4.3754489864521355,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D7E0>,298.3900000000001
Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,-3.890862945482684,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D850>,351.40600000000006
COc1cc(CNc2nc3ccccc3nc2C)ccn1,-4.019212352245877,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D8C0>,280.331
CCN1CCc2nc(NC(=O)Cc3ccc(Cl)cc3)sc2C1,-3.858145311646069,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D930>,335.86000000000007
Cc1ccc(-c2ccnc(N3C[C@@H](C)NC[C@@H]3C)n2)c(C)n1,-4.059714728923011,<rdkit.Chem.rdchem.Mol object at 0x00000285F142D9A0>,297.40600000000006
Cn1ccnc1CN(C(=O)c1[nH]c2ccccc2c1Cl)C1CC1,-3.722587167390829,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DA10>,328.8030000000001
Clc1ccc(Cc2nc(-c3cccnc3)no2)cc1,-4.216616883310833,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DA80>,271.707
CCC(=O)N(C)CC(=O)Nc1cccc(F)c1,-3.7259706939831525,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DAF0>,238.262
O=C1CCCc2c1[nH]c1cc(-n3ccnc3-c3ccncc3)ccc21,-4.701456904794127,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DB60>,328.37500000000006
O=C(NCCc1csc(N2CCCC2)n1)N1CCSCC1,-3.7928854700821213,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DBD0>,326.49100000000004
Cc1ccccc1-n1cc[nH]c(=O)c1=O,-3.53917318635676,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DC40>,202.213
CCN(CC)C(=O)N1CCCN(C(=O)N(CC)CC)CC1,-3.788297035181538,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DCB0>,298.43100000000004
c1ccc(-n2ncc3c(-n4ccnc4)ncnc32)cc1,-4.722402162572278,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DD20>,262.276
CCOC(=O)c1ccc(NC(=O)Cn2cnc3ccccc32)cc1,-4.244857728493983,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DD90>,323.35200000000003
COC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N(C)Cc2cccs2)c1C,-3.953079744997624,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DE00>,364.42300000000006
CC(=O)N1CCC(CCNc2ccc3ccc(F)cc3n2)CC1,-3.834302711140256,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DE70>,315.3920000000001
O=C(CSC1CCCC1)N1CCC(n2ccnn2)CC1,-3.8772409696638834,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DEE0>,294.42400000000004
Cc1ccc(C(=O)NC[C@H]2Cn3ccnc3CO2)cc1,-3.9501798563929844,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DF50>,271.32
CC(C)(C)C(=O)N1CCC(CN2C(=O)C(=O)N(C3CCCC3)C2=O)CC1,-3.735872856465765,<rdkit.Chem.rdchem.Mol object at 0x00000285F142DFC0>,363.4580000000003
CC(=O)N1CCCN(Cc2c(C)nn(C)c2Cl)CC1,-3.840684438554365,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E030>,284.7910000000001
NC(=O)CC1CCN(c2ncccn2)CC1,-3.5778949805113505,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E0A0>,220.27599999999998
COc1ccc2nc(C)nc(N3CC(CO)C3)c2c1,-3.94694997036174,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E110>,259.30899999999997
Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,-3.7999635049221574,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E180>,240.68999999999997
O=C(CCc1ccc2c(c1)OCO2)Nc1nc2c(s1)CCC2,-4.4376297831042555,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E1F0>,316.3820000000001
Cc1nccc(C2CCN(Cc3ncc[nH]3)CC2)n1,-3.505144915248574,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E260>,257.34099999999995
CCCC(=O)Nc1ccc(C)c2ncccc12,-3.6577926828993963,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E2D0>,228.295
CC(C)Cn1c(=O)[nH]c(=O)c2c1nc1n2CCCCC1,-3.6443840582550555,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E340>,276.34000000000003
O=C1CCCN1C(=O)COc1cccc(-c2nnco2)c1,-3.7187254893206534,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E3B0>,287.27500000000003
CCn1nccc1-c1cc(CC2CCNCC2)ncn1,-3.8621992408808734,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E420>,271.36799999999994
Cc1ccc(C(=O)N(C)Cc2c(C)noc2C)cn1,-3.80294459036174,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E490>,259.30899999999997
O=C(CCn1nnc2ccccc2c1=O)Nc1ccncc1,-4.140665140333255,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E500>,295.302
O=c1[nH]c2cnccc2n1Cc1ccccc1,-3.854769984702234,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E570>,225.25099999999998
Cc1nn(Cc2cccc(Br)c2)c(C)c1C(=O)O,-3.779308894874559,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E5E0>,309.163
Clc1ccc(Cc2nc(-c3ccccc3)n[nH]2)cn1,-4.129761445992746,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E650>,270.723
CCCn1ncc2[nH]c(C3CCCCC3)nc21,-4.015277887718893,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E6C0>,232.33099999999993
Cc1ccc(-c2noc(CCC(=O)N3CCCC3(C)C)n2)cc1F,-3.909467709564873,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E730>,331.39099999999996
CCC(=O)N1CCCc2cc(C(O)CN3CCN(c4ccc(OC)cc4)CC3)ccc21,-3.7815037235916646,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E7A0>,423.5570000000002
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1,-4.9978810957276565,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E810>,243.30999999999995
O=C(Nc1nc2ccccc2[nH]1)c1ccncc1,-4.670315127310364,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E880>,238.25000000000003
O=C(Cc1ccc2c(c1)OCCO2)NC1CCCCCC1,-3.8368695493620284,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E8F0>,289.37500000000006
CNC(=O)CN1CCCN(C(=O)c2c(C)nn(-c3ccccc3)c2Cl)CC1,-3.892838208750981,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E960>,389.88700000000017
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,-3.798660520755748,<rdkit.Chem.rdchem.Mol object at 0x00000285F142E9D0>,325.45200000000006
CC(C)(C)n1cc(CNc2cccnc2)cn1,-3.956634436700609,<rdkit.Chem.rdchem.Mol object at 0x00000285F142EA40>,230.31500000000003
Cc1nccc(-c2cccc(NCC(=O)N(C)c3ccccc3)c2)n1,-3.939379477808113,<rdkit.Chem.rdchem.Mol object at 0x00000285F142EAB0>,332.407
Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1,-4.74140361983542,<rdkit.Chem.rdchem.Mol object at 0x00000285F142EB20>,272.352
Cc1ccc(N2CCN(C(=O)c3c(C)nc4sccn34)CC2=O)cc1,-3.7600263973536605,<rdkit.Chem.rdchem.Mol object at 0x00000285F142EB90>,354.4350000000001
Cn1c(CNC(=O)Cc2ccccc2)nc2ccccc21,-3.7951506989345467,<rdkit.Chem.rdchem.Mol object at 0x00000285F142EC00>,279.343
Cc1ccnc(NC(=O)CN2CCCC2=O)c1,-3.6267091521263177,<rdkit.Chem.rdchem.Mol object at 0x00000285F142EC70>,233.27099999999996
CC(=O)N1CCC(Cn2ccnc2-c2cc3ccccc3s2)CC1,-3.9841276993298043,<rdkit.Chem.rdchem.Mol object at 0x00000285F142ECE0>,339.46400000000017
Cc1nc(CN2C[C@@H](c3ccc4c(c3)OCO4)[C@@H]3[C@H]2C2CCN3CC2)co1,-3.881249938799561,<rdkit.Chem.rdchem.Mol object at 0x00000285F142ED50>,367.4490000000002
CC(C)c1cc(N2CCc3[nH]nc(C4CC4)c3C2)n2nccc2n1,-4.13275297167428,<rdkit.Chem.rdchem.Mol object at 0x00000285F142EDC0>,322.416
