SMILES,LogS,MW
CC(C)C(C)C(C)C,-4.6961,114.23199999999999
CC(C)C(=O)C(C)C,-1.3018,114.18799999999997
CC(N)C(O)C(=O)O,-0.3535,119.11999999999998
COc1cc([C@@H]2c3cc4c(c(O)c3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,-4.1254,400.38300000000015
COc1ccc2c(c1OC)C(=O)OC2,-1.8903,194.18599999999995
O=C(O)c1nc[nH]c1C(=O)O,-2.4944,156.097
O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O,0.1076,260.135
COCOC(=O)c1ccccc1O,-2.3,182.17499999999998
O=C(O)C1CCNCC1C(=O)O,-0.5395,173.168
Nc1cccc2nc3ccccc3cc12,-4.222,194.23700000000002
OC(c1ccccc1)C(O)c1ccccc1,-1.933,214.264
CCc1cccc(CC)c1N,-2.3478,149.23699999999997
Brc1ccc2ccccc2c1,-4.4001,207.07
Oc1cnc2ccccc2c1,-2.3925,145.16099999999997
[O-]c1ccc2ccc[nH+]c2c1,-2.5038,145.161
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,-4.4112,257.76899999999995
C1=CC[C@@H](c2cccnc2)NC1,0.7953,160.22
c1ccc(-c2cccnc2)nc1,-0.5916,156.188
S=c1[nH]c2cncnc2[nH]1,-2.5243,152.18200000000002
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,-4.8179,302.41400000000004
C[C@H](NC(N)=O)C(=O)O,-0.7845,132.119
CC(C)(C)c1cccc(O)c1,-1.8614,150.22099999999998
O=[N+]([O-])c1cccc(Br)c1,-1.3054,202.00699999999998
O=C(O)/C=C(\CC(=O)O)C(=O)O,0.3612,174.108
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.2872,344.31300000000005
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,0.4656,342.297
O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1,-1.663,184.10699999999997
O=C(O)c1ccc(C(=O)O)c(Br)c1,-2.1339,245.028
OCc1ccncc1,0.9621,109.12799999999999
NC(=O)OC(CCl)CCl,-1.3605,172.011
Cc1cccc(CO)c1,-0.3879999999999999,122.16699999999999
O=C(O)COc1cc(Cl)cc(Cl)c1,-2.3617,221.039
O=C(O)COc1cccc(Cl)c1,-2.1954,186.594
C(=C/c1ccccc1)\c1ccccc1,-5.7905,180.24999999999997
OCc1ccc(CO)cc1,-0.3861,138.166
CCCC(C)CC,-4.3063,100.205
CCCC(=O)CC,-0.8334,100.16099999999999
CCCCC(C)CC,-5.1591,114.23199999999999
CC1CCC(C)CC1,-4.4657,112.216
CCCCOC(=O)CC,-1.9385,130.18699999999998
I/C=C\I,-2.7813,279.846
O=C[O-],0.9288,84.115
CCCC(C)(C)C,-4.3575,100.20499999999998
CCCC(C)(C)O,-0.4988,102.17699999999998
CC(C[N+](C)(C)C)OC(N)=O,0.5021,196.67799999999997
CCCCC(C)(C)C,-5.7568,114.23199999999999
CC1CCCC(=O)C1,-1.8738,112.172
CC1=CCCCC1,-3.2671,96.17300000000002
CCCCC(C)C,-4.5961,100.20499999999998
C=CCOC(C)=O,-0.5534,100.11699999999999
C/C=C/CCl,-1.9569,90.553
C/C=C/CCCC,-3.816,98.18900000000001
CCCCOC=O,-1.1307,102.13299999999998
FCCl,-0.8202,68.47800000000001
NC(=O)C(Br)(Br)Br,-1.2668,295.756
NC(=O)C(Cl)(Cl)Cl,-1.0966,162.40300000000002
CC(Cl)(Cl)[N+](=O)[O-],-1.7603,143.957
CCC(C)(O)C(C)C,-0.8504,116.20399999999997
CCC(Cl)(Cl)[N+](=O)[O-],-1.4996,157.984
CCC(CO)(CO)[N+](=O)[O-],0.8264,149.146
CC(C)(C=O)CO,-0.3279,102.133
CC(O)(CCl)CCl,-0.1822,143.01300000000003
CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,-1.5686,304.295
CCCC(C)(O)CCC,-1.5867,130.23099999999997
CC1(CCl)CO1,-0.5504,106.552
ClC(Br)CBr,-2.5546,222.307
COC(C)C,-0.057,74.123
NC(=O)C(Br)Br,-1.0574,216.85999999999999
CC(Cl)C(Cl)Cl,-1.8898,147.43200000000002
CC(Cl)C(=O)O,0.9645,108.52399999999999
CC(Cl)[N+](=O)[O-],-1.4374,109.512
Cc1ccc(S(=O)(=O)Oc2ccccc2C)cc1,-3.9417,262.33
CCOC(OCC)C(Cl)(Cl)Cl,-1.6464,221.51100000000002
CCC(Cl)[N+](=O)[O-],-1.1887,123.53899999999999
CC(C)C(O)C(C)C,-1.2201,116.20399999999998
CCC(C(=O)O)C(=O)O,0.7315,132.11499999999998
O=[N+]([O-])c1ccc2c3c(cccc13)CC2,-5.3403,199.20899999999997
O=C(O)c1c(Br)c(O)c(O)c(O)c1Br,-0.4188,327.912
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],-2.0434,243.13099999999997
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.623,238.24699999999999
O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,-1.0214,211.12899999999996
O=C1C=CC(=C(c2ccc(O)cc2)c2ccc(O)cc2)C=C1,-2.3837,290.31800000000004
CCOC(=O)c1ccccc1C(=O)c1ccccc1,-3.4053,254.285
O=C1c2ccccc2C(=O)c2cc(O)ccc21,-5.3093,224.21499999999997
COC(=O)c1ccccc1C(=O)c1ccccc1,-3.4776,240.25799999999998
O=c1[nH]c(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2[nH]1,-3.2057,252.142
Cn1c(=O)ccc2ccccc21,-1.0466,159.188
Cc1cc(=O)c2ccccc2[nH]1,-1.2019,159.188
Brc1cccc(Br)c1Br,-5.0402,314.80199999999996
O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)C(=O)O,0.1999,210.138
CCOC(=O)C(=O)C(=O)OCC,0.5117,174.15199999999996
CCC(CO)[N+](=O)[O-],-0.3436,119.11999999999999
O=[N+]([O-])c1cc(Cl)cc(Cl)c1O,-4.0876,208.0
O=Cc1cccc(C(=O)O)c1O,-2.4423,166.13199999999998
O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-1.0665,212.117
Cc1cccc2cc3ccccc3cc12,-5.8541,192.261
O=C1OCc2ccc([N+](=O)[O-])cc21,-2.6511,179.13099999999997
OCc1ccccc1CO,0.0569,138.166
O=C(O)c1ccccc1CO,-1.5508,152.14899999999997
CCc1ccccc1[N+](=O)[O-],-2.7993,151.16499999999996
O=[N+]([O-])c1ccccc1CO,-1.4861,153.13699999999997
Nc1ccc2cc3ccccc3cc2c1,-5.1722,193.249
CCOC(=O)c1cccnc1,-0.4313,151.16499999999996
Clc1ccccc1I,-3.54,238.45499999999998
CCOC(=O)N(C)N=O,-0.5528,132.119
Brc1ccc(Br)c(Br)c1,-4.808,314.80199999999996
CCCCC(N)C(=O)O,-1.0453,131.175
CCC(Cl)CC,-2.6307,106.59599999999999
C=CC(O)CC,0.0193,86.134
O=C1CCCN1,1.07,85.10600000000001
CCCC(C(=O)O)C(=O)O,0.6803,146.142
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)cc1O,-3.4086,200.106
O=Cc1ccc(O)c(C(=O)O)c1,-2.6354,166.13199999999998
CCCCCC(C(=O)O)C(=O)O,0.5921,174.196
CCCC(O)C(C)C,-1.3093,116.20399999999998
CN(C)c1cccc(S(=O)(=O)O)c1,0.2983,201.24699999999996
O=C([O-])c1ccc(Cl)o1,-1.7188,145.521
O=Cc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-1.1985,284.264
Cc1ccc(C(=O)[O-])cc1C,-3.0653,149.16899999999998
O=[N+]([O-])c1cccc(CO)c1,-2.4142,153.137
N#Cc1ccc(C(=O)O)cc1,-2.0885,147.13299999999998
O=[N+]([O-])c1ccc(CO)cc1,-1.8841,153.137
CN(C)c1ccc(C(=O)O)cc1,-3.3979,165.19199999999998
OCc1cccc(O)c1,-0.2678,124.13899999999997
N#CCC(=O)Nc1ccccc1,-2.7275,160.176
O=C(O)Cc1cccc(O)c1,0.8177,152.149
CCCCCN(CCCCC)CCCCC,-4.0326,227.43599999999995
Cc1ccc(N=C=S)cc1,-4.7213,149.21800000000002
C=Cc1ccc(C)cc1,-3.1232,118.17899999999997
OCc1ccc(O)cc1,-1.2678,124.13899999999997
O=Cc1ccc(C=O)cc1,-2.8265,134.134
CCCC(=O)OC,-0.8331,102.13299999999998
CC(=O)OCC(C)OC(C)=O,-0.2046,160.16899999999998
CCOCCOC(=O)CCCCCCCCC(=O)OCCOCC,-3.1972,346.4640000000001
CCOC(=O)CCCCCCCC(=O)OCC,-2.99,244.33099999999993
CCCCC(=O)OC,-1.3606,116.15999999999998
Ic1ccc(I)cc1,-5.3723,329.906
CCCCCCC(O)CC,-2.6608,144.25799999999998
ICCI,-3.2196,281.86199999999997
CC(C)(C)CCO,-1.1308,102.17699999999999
CC(C)CC(C)(C)O,-0.9307,116.20399999999998
CCC(C)(C)NC(N)=O,-1.0142,130.191
CCCCC(C)(C)O,-1.0784,116.20399999999998
CCCCCC(C)(C)O,-1.7168,130.231
COCC(C)C,-0.9007,88.15
COCC(=O)O,1.0454,90.07799999999999
O=[N+]([O-])CCO,1.0406,91.066
CCOC(C)C,-0.5607,88.15
CC(C)OC=O,-0.6301,88.106
Clc1cccc(I)c1,-3.55,238.45499999999998
O=c1cc[nH]c(O)c1,-1.2498,111.09999999999998
OCc1cccc(CO)c1,-0.2328,138.166
Cc1cc(=O)[nH]c(=O)[nH]1,-1.2557,126.115
O=c1cc[nH]cc1,1.0218,95.10099999999998
CC(C)CCOCC(O)COCCC(C)C,-1.3662,232.36399999999995
CCOC(=O)CCCCC(=O)O,-0.3602,174.196
CC(C)CCCO,-1.1286,102.17699999999999
CC/C=C\C(=O)O,-0.2019,100.11699999999999
CCCOC(C)C,-1.3373,102.17699999999998
CCCO[N+](=O)[O-],-1.5044,105.09299999999999
OCCCBr,0.0093,138.992
OCCCCl,0.4223,94.541
COCCCl,-0.0725,94.541
CC(C)CCC(C)O,-1.375,116.20399999999998
CC(C)CCOCC(O)CO,-1.2101,162.22899999999998
COC(=O)CCCCC(=O)OC,-1.4629,174.196
CCCCOC,-0.9907,88.14999999999999
CCCOCC,-0.6806,88.14999999999999
CCCCCOC(C)=O,-1.8841,130.18699999999998
CC(=O)OCCCOC(C)=O,-0.2046,160.169
C#CCCCCC,-3.0099,96.173
C#CCCCCCC,-3.662,110.2
CCCCCCCCCCCCC,-7.5936,184.36699999999996
CCCCCCCCCCCCCCC,-9.4464,212.42099999999994
CCCCCCCCCCCCCCCO,-6.3476,228.41999999999993
CCCCCCCCCCCCCCCCCCCCCCCCCC,-8.3339,366.7180000000002
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-8.4746,506.9880000000006
ClCC(Cl)(Cl)Cl,-2.1955,167.85
O=C(O)C(Br)Br,0.9861,217.844
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)sn1,-1.0762,269.351
CN(C)C(=O)N(C)C,0.9349,116.16399999999999
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)O,-1.9264,303.9120000000001
C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,-4.8127,584.6730000000005
O=c1ccc2nc3ccc(O)cc3oc-2c1,-1.0277,213.192
Cc1c[nH]c(=S)[nH]c1=O,-2.4461,142.18300000000002
O=C(O)C1=CCCCC1,-1.2558,126.155
O=Nc1ccc(O)cc1,-1.5462,123.11099999999996
CCC(=O)OC(C)C,-1.2906,116.15999999999998
CCOC(C)(C)C,-0.9302,102.17699999999999
CC1NC(C)SC(C)S1,-1.3679,163.311
CC(=O)NC(=O)NC(C)=O,-0.3137,144.12999999999997
CCCCCCCCCCCCC(=O)O,-3.8126,214.34899999999996
CCSCCSP(=S)(OC)OC,-3.0905,246.35899999999998
NC(=O)CF,1.1132,77.05799999999999
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-5.1546,449.63200000000035
CC(=O)OOC(=O)c1ccccc1,-2.4502,180.15900000000002
CCCc1ccc(O)cc1,-2.0276,136.19399999999996
Nc1nc(=O)nc(N)[nH]1,-3.2291,127.107
C1COCO1,1.1303,74.079
NCCCCC(=O)O,0.9313,117.14799999999998
N[C@@H](CCO)C(=O)O,0.924,119.11999999999998
CCNc1nc(NCC)nc(OC)n1,-1.7898,197.242
CN(C)P(=O)(N(C)C)N(C)C,0.7467,179.204
CCSS(=O)(=O)CC,-1.109,154.25599999999997
ClC(Br)C(Cl)Br,-2.5644,256.752
NC(=O)C(Cl)Cl,-0.2558,127.958
CN(N=O)C(N)=O,-0.8548,103.081
CCOC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,0.1139,251.235
C#CC=C,-1.4648,52.076
C=CCC(C)C,-3.2439,84.16199999999999
Cn1ccccc1=O,0.9621,109.12799999999999
O=I(=O)c1ccccc1,-1.8416,236.008
CNc1cccc(C)c1,-2.05,121.18299999999998
CCc1cc(C)cc(O)c1,-1.7696,136.194
Cc1ccc([N+](=O)[O-])c(O)c1,-2.7505,153.13700000000003
O=c1nc[nH]c2nccnc12,-1.4716,148.12499999999997
Nc1ncc2nccnc2n1,-2.2979,147.141
ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl,-6.5362,343.679
Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O,-1.5614,182.13899999999998
NC(=S)Nc1cccc([N+](=O)[O-])c1,-1.4499,197.21899999999997
Cc1nn(-c2ccccc2)c(C)c1N=O,-3.7355,201.22899999999996
O=C(O)c1c2ccccc2cc2ccccc12,-3.4174,222.243
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,-5.5864,347.2640000000001
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-3.875,262.43699999999995
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2014,397.52400000000006
CCOP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OCC,0.2956,506.2550000000003
CCN(N=O)C(N)=O,-0.9547,117.10799999999999
CCCCCCCC(C(=O)O)C(=O)O,-2.0411,202.25
CCCCCCCCC(C(=O)O)C(=O)O,-2.92,216.277
FCCCl,-0.5291,82.505
C=C(C)CCC,-3.033,84.16199999999999
CC(C)=CC=C(C)C,-3.537,110.19999999999999
O=CC1CO1,1.1423,72.063
COc1ccccc1Cl,-2.4639,142.58499999999998
Cc1cc(C)nc(N)n1,-0.4884,123.15900000000002
C1CC[C@@H]2NCCC[C@H]2C1,-1.0831,139.242
c1ccc2c(c1)CCc1ccccc1-2,-4.6347,180.25
O=C(NNC(=O)c1ccccc1)c1ccccc1,-1.5883,240.26200000000003
CCCOP(=O)(OCC)OCC,0.4063,196.18299999999996
CCCCP(=O)(CCCC)CCCC,-0.5932,218.3209999999999
CCOC(=O)CCCC(=O)OCC,-1.3297,188.22299999999998
O=S(=O)([O-])CS(=O)(=O)[O-],0.1255,214.23299999999998
C=CCCCO,-0.1793,86.13399999999999
CC(O)CCOCCC(C)O,0.7899,162.229
O=C(O)CCCCCCCCCCCCC(=O)O,-3.1112,258.3579999999999
CC(C)C1OCCO1,-0.0651,116.16
CSc1ncccn1,-0.402,126.18399999999998
CC(=O)OC1CC(C)OC(C)O1,0.759,174.196
Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,-0.7276,194.194
Cc1nc2c(c(=O)n(C)c(=O)n2C)n1C,-1.4493,208.22099999999998
CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O,-1.8586,251.282
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.9284,271.39
COCCCNc1nc(NCCCOC)nc(SC)n1,-3.4792,301.416
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,-3.6036,321.163
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,-4.4584,330.46800000000013
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-3.2676,322.3640000000001
CCOP(=O)(OCC)C(Cl)(Cl)Cl,-1.7541,255.465
C=CC(OC(C)=O)OC(C)=O,-1.2449,158.153
CC(=O)NCCNC(C)=O,0.6755,144.17399999999998
OCc1ccc(Br)cc1,-1.9295,187.036
OCc1ccc(Cl)cc1,-1.7561,142.585
CCOc1nc(OCC)nc(OCC)n1,-1.4838,213.23699999999997
O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccccc1-2,-7.1031,247.25300000000001
C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,-1.768,442.42400000000015
COCCNC(=O)CSP(=S)(OC)OC,-1.1356,273.31600000000003
CCSCCSP(=O)(OC)OC,-1.8438,230.29099999999997
CC(C(=O)O)C(C)(C)CCC(=O)O,-1.5265,188.22299999999996
C=CC(=O)NCO,0.8101,101.10499999999999
CCCC(=O)NCCNC(=O)CCC,-0.6222,200.28199999999995
CCCCCC(=O)CCCCC,-3.5322,170.29599999999996
CCCCO[N+](=O)[O-],-2.0268,119.11999999999999
CCC#CCC,-2.1675,82.14599999999999
O=NN1CCCC1,0.9995,100.12100000000001
O=NN1CCCCCC1,-1.0006,128.175
Oc1c(Cl)ccc(Cl)c1Cl,-2.6422,197.44799999999998
O=C1CCCCCCCN1,0.6329,141.21400000000003
O=S1(=O)NCc2ccccc21,-1.5208,169.205
CN(Cc1ccccc1)N=O,-1.5224,150.18099999999995
O=c1cc(Br)c2ccccc2o1,-1.6533,225.04100000000003
COc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.2605,245.92000000000002
Cc1ccc(OCC(=O)O)cc1,-2.1414,166.17600000000002
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,-5.2394,275.946
CCOP(=O)(N=C1SCCS1)OCC,-2.5941,255.30099999999996
CCOP(=O)(N=C1SCC(C)S1)OCC,-3.6744,269.328
CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,-5.2721,340.5070000000001
CP(=O)(O)O,-0.6813,96.02199999999999
CC(C)N(C)C,1.0597,87.166
CCOC(=O)CO[N+](=O)[O-],-1.7111,149.102
CCOC(=O)CNC(=O)OCC,-0.2435,175.18399999999997
C=CC(=O)OCC(C)O,0.8856,130.143
NC(=O)NCO,-0.3463,90.082
CCCCCO[N+](=O)[O-],-2.568,133.147
CC1CCC(C)O1,0.0723,100.16099999999999
Cc1cc[n+]([O-])cc1,0.9621,109.12799999999999
CC1=CC=C[NH+2]([O-])[CH-]1,0.9621,110.136
CCNc1nc(N)nc(Cl)n1,-2.4135,173.60700000000003
O=C1CCCCCCCCCN1,-1.8862,169.268
CNc1nc(NC(C)C)nc(SC)n1,-2.5656,213.30999999999997
CCCCn1cnc2c1c(=O)n(C)c(=O)n2C,-1.8069,236.27499999999998
O=c1oc(-c2ccccc2)nc2ccccc12,-4.6084,223.231
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,-6.2893,389.32000000000005
CN(C)P(=O)(N(C)C)n1nc(-c2ccccc2)nc1N,-3.0709,294.2990000000001
O=C(O)CNc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-2.3922,286.156
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,-3.8945,282.336
O=C(O)CNCP(=O)(O)O,-1.2069,169.073
S=c1[nH][nH]c(=S)s1,-0.7552,150.25300000000001
Fc1ccccc1Br,-2.6958,175.0
Oc1cnn(-c2ccccc2)c1,-1.9616,160.176
CCCCCCCc1ccccc1,-5.5959,176.30300000000003
CCCCCCOC(=O)c1ccc(O)cc1,-3.949,222.28400000000002
CCCCCCCOC(=O)c1ccc(O)cc1,-4.0725,236.311
CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,-5.4088,333.237
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.5835,444.56800000000015
CNC(=O)CSP(=O)(OC)OC,0.6712,213.19499999999996
CSCC[C@@H](NC(C)=O)C(=O)[O-],-0.3216,190.24399999999997
CCCCCC(N)C(=O)O,-0.94,145.202
O=NN(CCO)CCO,0.8724,134.13500000000002
CCCCCCCCN(CCCCCCCC)CCCCCCCC,-6.8496,353.6790000000002
CC(C)(C)NC(N)=O,-0.7306,116.164
COC(=O)CCCC(=O)OC,-0.4337,160.169
CC#CCCCC,-2.7695,96.173
CCCCCCCCCCC,-7.5505,156.313
Cc1cc(C)c(C)cn1,-0.7824,121.18299999999999
CN(C)c1cc[nH+]cc1,-0.2062,123.17899999999996
CCc1cccc(C)n1,-0.8234,121.18299999999998
O=C(O)C1(O)CCCCC1,-0.3328,144.17
Cc1cc(Cl)cc(C)c1O,-1.6763,156.612
Clc1cnc2cncnc2n1,-0.8749,166.57099999999997
C=CCc1ccc(O)c(O)c1,-0.7787,150.17699999999996
Cc1cc(N)n(-c2ccccc2)n1,-0.9376,173.21900000000002
Oc1ccc(C2CCCCC2)cc1,-3.468,176.259
CCSC(=O)N(CC)C1CCCCC1,-3.4037,215.36199999999994
CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,-1.6252,236.27499999999998
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,-3.6778,311.4070000000001
COC1C(O)[C@@H](O[C@H]2CC[C@]3(C=O)C4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)C4CC[C@@H]3C2)OC(C)[C@H]1O,-3.1373,548.6730000000005
CCC(C(=O)O)C(CC)C(=O)O,-0.8608,174.19599999999997
N[C@H](C(=O)O)[C@@H](O)C(=O)O,-0.8271,149.10199999999998
CCN(CC)C(=O)N(CC)CC,-0.6341,172.27199999999996
CC(=O)N[C@@H](CC(C)C)C(=O)O,-1.3301,173.21199999999996
O=Cc1cc(O)ccc1O,-1.0004,138.12199999999999
NCC1CCC(C(=O)O)CC1,0.0255,157.21299999999997
Cc1cc(C)c2ccccc2n1,-1.9424,157.21599999999998
CC(NC(=O)c1ccccc1)C(=O)O,-1.6839,193.20199999999997
COC(=O)CNC(=O)c1ccccc1,-1.0556,193.20200000000003
CN1c2ccccc2Sc2ccccc21,-5.5934,213.30499999999998
CCCCCCCCOC(=O)c1ccc(O)cc1,-4.2224,250.33800000000002
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,-5.1693,258.405
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,-1.2948,394.31600000000003
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,-5.2804,362.40600000000006
Cc1c(Cc2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,-2.9549,388.4710000000001
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,-2.5784,492.3890000000002
CC(C)C(C)C(C)C(O)C#CC(C)C(C)O,-2.2756,226.35999999999999
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O,-2.5784,492.3890000000002
O=C1c2c(O)cccc2[C@@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,-1.7025,418.39800000000014
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-3.5891,388.2070000000001
c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1,-7.2168,329.44300000000015
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-4.7274,240.21499999999997
O=C1C=CC(=NNc2ccc([N+](=O)[O-])cc2)C=C1,-4.796,243.22200000000004
NC(=O)c1ccccn1,0.1685,122.12699999999997
CCCCCCCCCCCCCCCCCO,-7.506,256.4739999999999
CC1CN(N=O)CC(C)O1,-0.0655,144.17399999999998
Cc1ccc(C)c(C)n1,-0.5893,121.183
Oc1ccc2c(c1)CCC2,-1.3285,134.178
ClC/C=C\CCl,-2.3333,124.998
CC[C@@H]1CCCCN1,-0.3463,113.20400000000001
O=C1CCCCC1C1=CCCCC1,-2.774,178.27499999999995
CC(=O)Oc1ccc(Br)cc1C(=O)O,-2.5895,259.05499999999995
CCN(CC)C(=O)CCC(=O)O,-0.7937,173.212
COc1ccc(NC(N)=O)cc1,-1.5917,166.18
COc1ccc(O)c([N+](=O)[O-])c1,-2.8409,169.136
CCCOCC(C)O,0.9275,118.17599999999997
C/C=C/C(C)O,0.0152,86.134
Cc1cc(Cl)ccc1O,-1.5519999999999998,142.585
Cc1cc(Cl)cc(Cl)c1O,-2.0439,177.03
NC(=O)c1cccc(S(N)(=O)=O)c1,-2.1554,200.21899999999997
O=C(O)C=C(Br)Br,-0.8358,229.85500000000002
CC(NC(N)=O)NC(N)=O,-0.5916,146.14999999999998
NC(=O)NN=C1CCCCC1,-1.4127,155.201
O=C(O)CCC(=O)c1ccc2ccccc2c1,-3.8533,228.247
CN(C)NC(=O)CCC(=O)O,-0.2046,160.173
O=[N+]([O-])OCC(CO)(CO[N+](=O)[O-])CO[N+](=O)[O-],-1.585,271.138
CCNc1nc(NC(C)C)nc(OC)n1,-2.0696,211.26899999999998
C=C/C=C\C#N,-0.7221,79.102
CN(C)C1CSSC1,-1.873,149.284
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,-1.6223,314.29600000000005
CCCCCCCS,-4.1549,132.27200000000002
CNC(=O)O/N=C/C(C)(C)S(C)=O,-0.8673,206.26699999999997
CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O,-1.3469,222.26599999999996
FC(F)(Cl)CCl,-2.2007,134.94
CCCCCCCCCC(C)O,-2.9418,172.312
CC(C)CCCCCO,-2.3038,130.23100000000002
Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,-5.1939,236.31799999999996
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,-3.9469,279.383
CCC1CCCCC1,-4.2507,112.21600000000001
CC1(C)C2CC3OC3(C)C1C2,-2.5937,152.237
CC1(C)OC(=O)c2ccccc21,-1.8684,162.188
O=C1C=CC(=NNc2ccccc2)C=C1,-3.3429,198.22500000000005
N#Cc1cc(Br)c(O)c(Br)c1,-3.3284,276.91499999999996
CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,-6.7023,403.11400000000003
O=c1c(Cl)c(Cl)cnn1-c1ccccc1,-3.3822,241.07700000000006
Nc1cnn(-c2ccccc2)c(=O)c1Cl,-2.7436,221.647
O=C(O)c1nc(Cl)ccc1Cl,-1.3884,192.00100000000003
Cc1cc2c3ccccc3ccc2c2ccccc12,-6.5715,242.321
CC(C)O[N+](=O)[O-],-1.4593,105.09299999999999
CC(F)(Cl)Cl,-2.4448,116.95
COc1ccc2c(c1)Sc1ccc(Cl)cc1N2,-4.9787,263.74899999999997
CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C(=O)O)CCC[C@]21C,-4.6582,300.44200000000006
